prison_id,wbgt_28_2016_2020,NAME,STATE,STATEFP,COUNTY,CITY,TYPE,POPULATION,CAPACITY,VAL_DATE
1500,5.6,THOMAS J. S. WAXTER CHILDREN'S CENTER,MD,24,ANNE ARUNDEL,LAUREL,STATE,19,42,2019/12/16
1501,18.8,LENOIR YOUTH DEVELOPMENT CENTER,NC,37,LENOIR,KINSTON,STATE,54,44,2020/02/13
1505,54.4,OUACHITA PARISH CORRECTIONAL CENTER,LA,22,OUACHITA,MONROE,COUNTY,888,1112,2019/12/16
1506,60,HOLLYWOOD WORK RELEASE CENTER,FL,12,BROWARD,PEMBROKE PINES,STATE,156,108,2019/12/12
1507,81.8,ATLANTIC COMMUNITY RELEASE CENTER,FL,12,PALM BEACH,WEST PALM BEACH,STATE,44,-999,2019/12/12
1508,54.2,CENTRAL TEXAS DETENTION FACILITY,TX,48,BEXAR,SAN ANTONIO,MULTI,510,688,2020/02/13
1510,50.8,VAL VERDE CORRECTIONAL FACILITY,TX,48,VAL VERDE,DEL RIO,MULTI,116,1407,2020/03/04
1513,9.8,J DEWEESE CARTER CENTER,MD,24,KENT,CHESTERTOWN,STATE,11,14,2019/12/16
1516,0,MEADOW MOUNTAIN YOUTH CENTER,MD,24,GARRETT,GRANTSVILLE,STATE,22,40,2019/12/16
1518,0,SAVAGE MOUNTAIN YOUTH CENTER,MD,24,GARRETT,LONACONING,STATE,10,36,2019/12/16
1519,4.8,ADELANTO ICE PROCESSING CENTER,CA,06,SAN BERNARDINO,ADELANTO,FEDERAL,1654,1940,2019/11/25
1520,115.6,EAST HIDALGO DETENTION CENTER,TX,48,HIDALGO,LAVILLA,FEDERAL,14,1300,2020/02/13
1522,0,PACIFIC COUNTY JAIL / SHERIFF,WA,53,PACIFIC,SOUTH BEND,COUNTY,40,35,2020/02/26
1523,16.6,EDGECOMBE YOUTH DEVELOPMENT CENTER,NC,37,EDGECOMBE,ROCKY MOUNT,STATE,67,44,2020/02/13
1524,8.4,STONEWALL JACKSON YOUTH DEVELOPMENT CENTER,NC,37,CABARRUS,CONCORD,STATE,227,96,2020/02/13
1525,0.8,VICTOR CULLEN CENTER,MD,24,FREDERICK,SABILLASVILLE,STATE,28,48,2019/12/16
1526,0,BURKE CRV CENTER,NC,37,BURKE,MORGANTON,STATE,155,248,2020/02/13
1527,9,NORTH CENTRAL UNIT,AR,05,IZARD,CALICO ROCK,STATE,811,800,2019/11/11
1535,61.4,T DON HUTTO RESIDENTIAL CENTER,TX,48,WILLIAMSON,TAYLOR,FEDERAL,461,512,2020/03/04
1538,69.2,VANCE UNIT,TX,48,FORT BEND,RICHMOND,STATE,329,378,2020/03/04
1547,7.2,SOUTHERN STATE CORRECTIONAL FACILITY,NJ,34,CUMBERLAND,DELMONT,STATE,1689,1352,2020/02/04
1551,68.4,ELOY DETENTION CENTER,AZ,04,PINAL,ELOY,FEDERAL,1319,1500,2019/11/13
1553,107.6,WILLACY COUNTY STATE JAIL,TX,48,WILLACY,RAYMONDVILLE,STATE,1068,1069,2020/03/04
1554,69,CITRUS COUNTY DETENTION FACILITY,FL,12,CITRUS,LECANTO,MULTI,502,760,2019/12/12
1555,41.4,HILLTOP UNIT,TX,48,CORYELL,GATESVILLE,STATE,448,553,2020/02/20
1559,2.4,WESTERN MARYLAND CHILDREN'S CENTER,MD,24,WASHINGTON,HAGERSTOWN,STATE,20,24,2019/12/16
1560,0,PEND OREILLE COUNTY CORRECTIONS,WA,53,PEND OREILLE,NEWPORT,COUNTY,24,40,2020/02/26
1561,0.2,LONGVIEW WORK RELEASE,WA,53,COWLITZ,LONGVIEW,STATE,60,60,2020/02/26
1564,44.2,JOHNSON COUNTY CORRECTIONS CENTER,TX,48,JOHNSON,CLEBURNE,COUNTY,624,1100,2020/02/21
1565,112.4,KLEBERG COUNTY JAIL,TX,48,KLEBERG,KINGSVILLE,COUNTY,122,160,2020/02/21
1569,2.4,MARYLAND CORRECTIONAL TRAINING CENTER HED/EHU,MD,24,WASHINGTON,HAGERSTOWN,STATE,387,390,2019/12/16
1571,0.6,CHIPPEWA VALLEY CORRECTIONAL TREATMENT FACILITY,WI,55,CHIPPEWA,CHIPPEWA FALLS,STATE,472,450,2020/03/02
1573,0,PIERCE COUNTY NEW JAIL,WA,53,PIERCE,TACOMA,COUNTY,516,700,2020/02/26
1575,47.4,UVALDE COUNTY JAIL,TX,48,UVALDE,UVALDE,COUNTY,136,214,2020/03/04
1576,0,MORGAN COUNTY JAIL,TN,47,MORGAN,WARTBURG,COUNTY,91,46,2019/12/06
1578,65.4,MONTGOMERY COUNTY JUVENILE DETENTION CENTER,TX,48,MONTGOMERY,CONROE,COUNTY,88,85,2020/02/27
1581,35.2,MACK ALFORD CORRECTIONAL CENTER,OK,40,ATOKA,ATOKA,STATE,777,760,2020/01/21
1583,1.4,DODGE CORRECTIONAL INSTITUTION,WI,55,DODGE,WAUPUN,STATE,1629,1165,2020/03/02
1584,0,SCI WAYMART,PA,42,WAYNE,WAYMART,STATE,1554,1522,2020/01/30
1585,43.2,HOWARD MCLEOD CORRECTIONAL CENTER,OK,40,ATOKA,ATOKA,STATE,657,649,2020/01/21
1586,0,SKAGIT COUNTY JAIL,WA,53,SKAGIT,MOUNT VERNON,COUNTY,257,180,2020/02/26
1587,1.4,MENDOTA JUVENILE TREATMENT CENTER,WI,55,DANE,MADISON,STATE,28,43,2020/03/02
1588,0.8,TAYCHEEDAH CORRECTIONAL INSTITUTION,WI,55,FOND DU LAC,FOND DU LAC,STATE,928,653,2020/03/02
1589,30.2,UNION CITY COMMUNITY CORRECTIONS CENTER,OK,40,CANADIAN,UNION CITY,STATE,221,216,2020/01/21
1590,50.4,PANAMA CITY COMMUNITY RELEASE CENTER,FL,12,BAY,PANAMA CITY,STATE,67,-999,2019/12/12
1591,1,LAWRENCE COUNTY JAIL,PA,42,LAWRENCE,NEW CASTLE,COUNTY,201,282,2020/01/29
1592,52.2,TAYLOR CORRECTIONAL INSTITUTION ANNEX,FL,12,TAYLOR,PERRY,STATE,895,1409,2019/12/12
1593,0.8,BLACK RIVER CORRECTIONAL CENTER,WI,55,JACKSON,BLACK RIVER FALLS,STATE,130,66,2020/03/02
1594,0,CRAWFORD COUNTY CORRECTIONAL FACILITY,PA,42,CRAWFORD,SAEGERTOWN,COUNTY,286,282,2020/01/29
1595,56.6,UNION CORRECTIONAL INSTITUTION,FL,12,UNION,RAIFORD,STATE,1525,2172,2019/12/12
1596,31.6,OKLAHOMA STATE REFORMATORY,OK,40,GREER,GRANITE,STATE,1006,999,2020/01/21
1597,60.6,TOMOKA WORK CAMP,FL,12,VOLUSIA,DAYTONA BEACH,STATE,292,-999,2019/12/12
1598,98,ARCADIA ROAD PRISON,FL,12,DESOTO,ARCADIA,STATE,95,-999,2019/12/12
1599,62,SUWANNEE WORK CAMP,FL,12,SUWANNEE,LIVE OAK,STATE,278,-999,2019/12/12
1603,0.2,HILLSIDE - NORTHAVEN TERRACE,NY,36,MONROE,ROCHESTER,COUNTY,12,19,2020/02/13
1606,68.2,"ORANGE COUNTY DETENTION CENTER, HORIZON FACILITY",FL,12,ORANGE,ORLANDO,COUNTY,768,768,2019/12/12
1607,50.6,BRADFORD COUNTY JAIL / SHERIFF,FL,12,BRADFORD,STARKE,COUNTY,142,-999,2019/12/12
1608,73,POLK WORK CAMP,FL,12,POLK,POLK CITY,STATE,279,-999,2019/12/12
1609,60.4,TOMOKA CRC 298,FL,12,VOLUSIA,DAYTONA BEACH,STATE,57,-999,2019/12/12
1610,78,BARTOW YOUTH ACADEMY,FL,12,POLK,BARTOW,STATE,22,28,2019/12/12
1612,59.8,VOLUSIA COUNTY BRANCH JAIL,FL,12,VOLUSIA,DAYTONA BEACH,COUNTY,941,899,2019/12/12
1613,0,SALT LAKE COUNTY OXBOW JAIL,UT,49,SALT LAKE,SALT LAKE CITY,COUNTY,160,-999,2020/02/20
1615,1.6,UNION COUNTY JAIL,PA,42,UNION,LEWISBURG,COUNTY,32,37,2020/01/31
1616,0,POTTER COUNTY JAIL,PA,42,POTTER,COUDERSPORT,COUNTY,35,73,2020/01/30
1617,0.6,FAYETTE COUNTY PRISON,PA,42,FAYETTE,UNIONTOWN,COUNTY,212,262,2020/01/29
1618,0,MCKEAN COUNTY PRISON,PA,42,MCKEAN,SMETHPORT,COUNTY,89,111,2020/01/29
1619,0.2,NORTH CENTRAL CORRECTIONAL COMPLEX,OH,39,MARION,MARION,STATE,2290,2250,2020/02/20
1621,30.8,CENTURY WORK CAMP,FL,12,ESCAMBIA,CENTURY,STATE,222,-999,2019/12/12
1622,0.2,BRADFORD COUNTY CORRECTIONAL FACILITY,PA,42,BRADFORD,TROY,COUNTY,169,207,2020/01/28
1623,0,WHITMAN COUNTY JAIL,WA,53,WHITMAN,COLFAX,COUNTY,26,62,2020/02/26
1625,3.8,LAKIN CORRECTIONAL CENTER,WV,54,MASON,WEST COLUMBIA,STATE,452,543,2020/03/03
1626,0,SPRING CREEK YOUTH SERVICES CENTER,CO,08,EL PASO,COLORADO SPRINGS,STATE,47,51,2019/12/20
1627,0,PUEBLO YOUTH SERVICES CENTER,CO,08,PUEBLO,PUEBLO,STATE,16,27,2019/12/20
1629,60,RE-ENTRY CENTER OF OCALA,FL,12,MARION,OCALA,STATE,98,-999,2019/12/12
1630,69,BRIDGES OF ORLANDO,FL,12,ORANGE,ORLANDO,STATE,147,152,2019/12/12
1631,59.6,FORT PIERCE COMMUNITY RELEASE CENTER,FL,12,ST. LUCIE,FORT PIERCE,STATE,83,89,2019/12/12
1632,3,LANCASTER COUNTY PRISON,PA,42,LANCASTER,LANCASTER,COUNTY,847,1102,2020/01/29
1633,0.6,WYOMING COUNTY CORRECTIONAL FACILITY,PA,42,WYOMING,TUNKHANNOCK,COUNTY,82,78,2020/01/31
1634,1,DEAF SMITH COUNTY JAIL,TX,48,DEAF SMITH,HEREFORD,COUNTY,66,93,2020/02/13
1636,3.4,WESTERN REGIONAL JAIL,WV,54,CABELL,BARBOURSVILLE,COUNTY,630,400,2020/03/03
1637,56.8,JACKSON WORK CAMP,FL,12,JACKSON,MALONE,STATE,273,-999,2019/12/12
1638,0.8,POTOMAC HIGHLANDS REGIONAL JAIL,WV,54,HAMPSHIRE,AUGUSTA,COUNTY,257,-999,2020/03/03
1639,48.2,GAINESVILLE WORK CAMP,FL,12,ALACHUA,GAINESVILLE,STATE,270,-999,2019/12/12
1640,5,CENTRAL RECEPTION AND ASSIGNMENT FACILITY,NJ,34,MERCER,TRENTON,STATE,578,691,2020/02/04
1641,1.4,WINNEBAGO COUNTY JAIL,IL,17,WINNEBAGO,ROCKFORD,COUNTY,803,1324,2019/11/18
1642,59.6,LANCASTER WORK CAMP,FL,12,GILCHRIST,TRENTON,STATE,279,-999,2019/12/12
1643,1.8,CLINTON COUNTY CORRECTIONAL FACILITY,PA,42,CLINTON,MCELHATTAN,COUNTY,276,300,2020/01/29
1645,2.4,LORRIE YEAGER JR. JUVENILE CENTER,WV,54,WOOD,PARKERSBURG,STATE,23,24,2020/03/03
1646,45.4,BRIDGES OF SANTA FE,FL,12,ALACHUA,GAINESVILLE,STATE,150,156,2019/12/12
1647,79.8,MARTIN WORK CAMP,FL,12,MARTIN,INDIANTOWN,STATE,259,-999,2019/12/12
1648,55.8,SHISA HOUSE - WEST,FL,12,LEON,TALLAHASSE,STATE,28,25,2019/12/12
1649,0,PIKE COUNTY CORRECTIONAL FACILITY,PA,42,PIKE,LORDS VALLEY,COUNTY,311,375,2020/01/30
1650,0,SCI SOMERSET,PA,42,SOMERSET,SOMERSET,STATE,2394,2203,2020/01/30
1652,0.2,DELAWARE COUNTY JAIL,OH,39,DELAWARE,DELAWARE,COUNTY,215,286,2020/02/20
1654,52.2,MIAMI NORTH COMMUNITY RELEASE CENTER,FL,12,MIAMI-DADE,MIAMI,STATE,176,-999,2019/12/12
1655,40.6,SHISA HOUSE - EAST,FL,12,DUVAL,JACKSONVILLE,STATE,6,28,2019/12/12
1656,47.6,GULF FORESTRY CAMP,FL,12,GULF,WHITE CITY,STATE,287,-999,2019/12/12
1657,97.4,SAGO PALM RE-ENTRY CENTER,FL,12,PALM BEACH,PAHOKEE,STATE,365,-999,2019/12/12
1658,0,WARREN COUNTY PRISON,PA,42,WARREN,WARREN,COUNTY,111,139,2020/01/31
1661,0,VENANGO COUNTY PRISON,PA,42,VENANGO,FRANKLIN,COUNTY,166,174,2020/01/31
1663,1.4,HUNTINGDON COUNTY PRISON,PA,42,HUNTINGDON,HUNTINGDON,COUNTY,80,48,2020/01/29
1664,0,BLEDSOE COUNTY CORRECTIONAL COMPLEX,TN,47,BLEDSOE,PIKEVILLE,STATE,2427,2539,2019/12/08
1666,19.4,MCCORMICK CORRECTIONAL INSTITUTION,SC,45,MCCORMICK,MCCORMICK,STATE,915,859,2020/02/07
1669,35,JESS DUNN CORRECTIONAL CENTER,OK,40,MUSKOGEE,TAFT,STATE,1109,1087,2020/01/21
1670,0.2,COLUMBIA COUNTY JAIL,WA,53,COLUMBIA,DAYTON,COUNTY,5,11,2020/02/26
1672,43.6,SANTA ROSA WORK CAMP,FL,12,SANTA ROSA,MILTON,STATE,415,-999,2019/12/12
1673,53.4,STONE COUNTY CORRECTIONAL FACILITY,MS,28,STONE,WIGGINS,COUNTY,325,326,2020/01/07
1674,58.4,LOWELL WORK CAMP,FL,12,MARION,OCALA,STATE,336,-999,2019/12/12
1675,1.2,WASHINGTON COUNTY JAIL,MN,27,WASHINGTON,STILLWATER,COUNTY,194,228,2020/01/02
1676,61.4,CROSS CITY WORK CAMP,FL,12,DIXIE,CROSS CITY,STATE,280,280,2019/12/12
1678,59.4,MARION WORK CAMP,FL,12,MARION,LOWELL,STATE,274,-999,2019/12/12
1679,32.4,JOSEPH HARP CORRECTIONAL CENTER,OK,40,CLEVELAND,LEXINGTON,STATE,1249,1318,2020/01/21
1681,3.2,D.O.V.E.S. RESIDENTIAL COMMUNITY HOME,NJ,34,HUNTERDON,HOPEWELL,STATE,6,16,2020/02/04
1682,34.2,JOHN H LILLEY CORRECTIONAL CENTER,OK,40,OKFUSKEE,BOLEY,STATE,823,822,2020/01/21
1684,33,LEXINGTON ASSESSMENT AND RECEPTION CENTER,OK,40,CLEVELAND,LEXINGTON,STATE,499,518,2020/01/21
1685,0,SCI GREENE,PA,42,GREENE,WAYNESBURG,STATE,1695,1478,2020/01/30
1686,25.8,EVANS CORRECTIONAL INSTITUTION,SC,45,MARLBORO,BENNETTSVILLE,STATE,1313,1426,2020/02/07
1687,21.8,WATEREE RIVER CORRECTIONAL INSTITUTION,SC,45,SUMTER,REMBERT,STATE,812,828,2020/02/07
1689,0,ST. ANTHONY WORK CAMP,ID,16,FREMONT,ST. ANTHONY,STATE,253,262,2019/11/07
1690,0.6,LIGHTHOUSE YOUTH CENTER - PAINT CREEK,OH,39,ROSS,BAINBRIDGE,STATE,53,60,2020/02/20
1691,1.4,MORRIS COUNTY JUVENILE DETENTION CENTER,NJ,34,MORRIS,MORRISTOWN,COUNTY,10,42,2020/02/04
1693,25.6,HARDEMAN COUNTY CORRECTIONAL FACILITY,TN,47,HARDEMAN,WHITEVILLE,STATE,1981,2100,2019/12/06
1694,0.2,SCI PINE GROVE,PA,42,INDIANA,INDIANA,STATE,1148,1163,2020/01/30
1695,12.2,BIRMINGHAM COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,AL,01,JEFFERSON,BIRMINGHAM,STATE,239,312,2019/11/05
1696,15,HUTCHINSON C.F.-SOUTH UNIT,KS,20,RENO,HUTCHINSON,STATE,270,260,2019/12/11
1697,1.2,SCI SMITHFIELD,PA,42,HUNTINGDON,HUNTINGDON,STATE,1346,1125,2020/01/30
1698,38.4,RIDGELAND CORRECTIONAL INSTITUTION,SC,45,JASPER,RIDGELAND,STATE,969,1014,2020/02/07
1699,3.8,SCOTT COUNTY JAIL,IA,19,SCOTT,DAVENPORT,COUNTY,410,363,2019/12/11
1702,19,DIXON SPRINGS IMPACT INCARCERATION PROGRAM,IL,17,JOHNSON,VIENNA,STATE,33,270,2019/11/18
1703,3.6,HUDSON COUNTY CORRECTIONAL CENTER,NJ,34,HUDSON,KEARNY,COUNTY,2650,2080,2020/02/04
1704,28.4,ENID COMMUNITY CORRECTIONS CENTER,OK,40,GARFIELD,ENID,STATE,95,98,2020/01/21
1705,6.4,SOUTH WOODS STATE PRISON,NJ,34,CUMBERLAND,BRIDGETON,STATE,3333,3188,2020/02/04
1706,0,ARROWHEAD CORRECTIONAL CENTER,CO,08,FREMONT,CANON CITY,STATE,521,520,2019/12/20
1707,39.8,NOXUBEE COUNTY COMMUNITY WORK CENTER,MS,28,NOXUBEE,MACON,STATE,46,58,2020/01/07
1710,30,CLARA WATERS COMMUNITY CORRECTIONS CENTER,OK,40,OKLAHOMA,OKLAHOMA CITY,STATE,297,288,2020/01/21
1712,42.2,ADAMS COUNTY JAIL,MS,28,ADAMS,NATCHEZ,COUNTY,90,-999,2020/01/07
1713,3.4,MORRIS COUNTY CORRECTIONAL FACILITY,NJ,34,MORRIS,MORRISTOWN,COUNTY,572,524,2020/02/04
1714,8.8,CAMDEN COUNTY CORRECTIONAL FACILITY,NJ,34,CAMDEN,CAMDEN,COUNTY,1735,1273,2020/02/04
1716,42.2,ADAMS COUNTY JUVENILE DETENTION CENTER,MS,28,ADAMS,NATCHEZ,COUNTY,14,26,2020/01/07
1721,2,MACOMB COUNTY JAIL,MI,26,MACOMB,MOUNT CLEMENS,COUNTY,1148,1238,2019/12/20
1722,14.6,TRENTON CORRECTIONAL INSTITUTION,SC,45,EDGEFIELD,TRENTON,STATE,594,719,2020/02/07
1723,28,MABEL BASSETT CORRECTIONAL CENTER,OK,40,POTTAWATOMIE,MCLOUD,STATE,1271,1275,2020/01/21
1725,1.2,OTTAWA COUNTY JAIL,OH,39,OTTAWA,PORT CLINTON,COUNTY,40,41,2020/02/20
1726,3.4,UNION COUNTY JAIL,NJ,34,UNION,ELIZABETH,COUNTY,933,1048,2020/02/04
1727,35.4,JACKIE BRANNON CORRECTIONAL CENTER,OK,40,PITTSBURG,MCALESTER,STATE,720,737,2020/01/21
1728,35.4,OKLAHOMA STATE PENITENTIARY,OK,40,PITTSBURG,MCALESTER,STATE,644,674,2020/01/21
1732,67,PASCO COUNTY DETENTION CENTER,FL,12,PASCO,LAND O'LAKES,COUNTY,1740,1432,2019/12/12
1734,9.6,DAVIESS-DEKALB COUNTY REGIONAL JAIL,MO,29,DAVIESS,PATTONSBURG,COUNTY,108,202,2020/01/31
1735,8.8,SALEM COUNTY CORRECTIONAL FACILITY,NJ,34,SALEM,WOODSTOWN,COUNTY,350,464,2020/02/04
1738,5,BURLINGTON COUNTY DETENTION CENTER,NJ,34,BURLINGTON,MOUNT HOLLY,COUNTY,391,625,2020/02/04
1740,33,CALHOUN COUNTY JAIL,MS,28,CALHOUN,PITTSBORO,COUNTY,53,-999,2020/01/07
1743,6.8,CHAMPAIGN COUNTY SATELLITE JAIL,IL,17,CHAMPAIGN,URBANA,COUNTY,160,182,2019/11/18
1744,0,EASTERN OHIO CORRECTION CENTER - FEMALE CENTER,OH,39,COLUMBIANA,LISBON,STATE,33,35,2020/02/20
1745,58.6,GIDDINGS STATE HOME / SCHOOL,TX,48,LEE,GIDDINGS,STATE,203,289,2020/02/18
1746,41.2,WOODMAN STATE JAIL,TX,48,CORYELL,GATESVILLE,STATE,6478,900,2020/03/04
1747,0,BERNALILLO COUNTY METROPOLITAN DETENTION CENTER,NM,35,BERNALILLO,ALBUQUERQUE,COUNTY,1316,1950,2020/02/04
1748,6,SACRAMENTO COUNTY WORK RELEASE,CA,06,SACRAMENTO,SACRAMENTO,COUNTY,1700,-999,2019/11/25
1750,3.4,LARRY D SMITH CORRECTIONAL FACILITY,CA,06,RIVERSIDE,BANNING,COUNTY,1481,1518,2019/11/25
1751,75.4,"HILLSBOROUGH COUNTY JAIL, ORIENT ROAD",FL,12,HILLSBOROUGH,TAMPA,COUNTY,670,1711,2019/12/12
1752,0,IRON COUNTY CORRECTIONAL FACILITY,MI,26,IRON,CRYSTAL FALLS,COUNTY,31,50,2019/12/20
1753,9.6,LANCASTER COUNTY YOUTH SERVICES CENTER,NE,31,LANCASTER,LINCOLN,COUNTY,28,63,2020/01/31
1755,0,GRAYS HARBOR COUNTY JAIL,WA,53,GRAYS HARBOR,MONTESANO,COUNTY,131,176,2020/02/26
1759,22.4,BIRCHWOOD INSTITUTION,SC,45,RICHLAND,COLUMBIA,STATE,150,140,2020/02/07
1760,1.4,WARREN COUNTY CORRECTIONAL CENTER,NJ,34,WARREN,BELVIDERE,COUNTY,150,176,2020/02/04
1762,6.2,FCI FORT DIX,NJ,34,BURLINGTON,FORT DIX,FEDERAL,3114,4041,2020/02/04
1763,5.8,SAN JOAQUIN COUNTY JUVENILE HALL,CA,06,SAN JOAQUIN,FRENCH CAMP,COUNTY,188,90,2019/11/25
1768,9,GLEN HELEN REHABILITATION CENTER,CA,06,SAN BERNARDINO,DEVORE,COUNTY,800,1446,2019/11/25
1771,0.4,CLARK COUNTY JAIL,WA,53,CLARK,VANCOUVER,COUNTY,655,569,2020/02/26
1774,73,STRINGFELLOW PRISON,TX,48,BRAZORIA,ROSHARON,STATE,1094,1212,2020/03/04
1776,48.6,TORRES PRISON,TX,48,MEDINA,HONDO,STATE,1360,1384,2020/03/04
1779,43.4,WILLIAMSON COUNTY JAIL,TX,48,WILLIAMSON,GEORGETOWN,COUNTY,556,1128,2020/03/04
1780,3,RUDD TRANSFER FACILITY,TX,48,TERRY,BROWNFIELD,STATE,136,612,2020/03/04
1781,40,WYNNE PRISON,TX,48,WALKER,HUNTSVILLE,STATE,2591,2621,2020/03/04
1783,1.6,GRANT COUNTY JAIL,WI,55,GRANT,LANCASTER,COUNTY,46,-999,2020/03/02
1785,20.8,WALLACE UNIT,TX,48,MITCHELL,COLORADO CITY,STATE,1121,1448,2020/03/04
1787,55.6,MADISON COUNTY JAIL,TX,48,MADISON,MADISONVILLE,COUNTY,32,51,2020/02/25
1789,10.4,PECOS COUNTY JAIL,TX,48,PECOS,FORT STOCKTON,COUNTY,29,49,2020/02/27
1790,41,HARRISON COUNTY ADULT DETENTION CENTER,MS,28,HARRISON,GULFORT,COUNTY,850,760,2020/01/07
1792,0.2,LEWIS COUNTY JAIL,WA,53,LEWIS,CHEHALIS,COUNTY,245,356,2020/02/26
1793,0.4,COLVILLE TRIBAL CORRECTIONAL FACILITY,WA,53,OKANOGAN,NESPELEM,LOCAL,27,60,2020/02/26
1794,0,MCDOWELL COUNTY CORRECTIONS - STEVENS FACILITY,WV,54,MCDOWELL,WELCH,COUNTY,322,322,2020/03/03
1795,3.4,ELIZABETH DETENTION CENTER,NJ,34,UNION,ELIZABETH,FEDERAL,294,300,2020/02/04
1796,50.2,"HILLSBOROUGH JUVENILE DETENTION CENTER, WEST",FL,12,HILLSBOROUGH,TAMPA,STATE,87,93,2019/12/12
1797,3.2,O'BRIEN COUNTY JAIL,IA,19,O'BRIEN,PRIMGHAR,COUNTY,25,58,2019/12/11
1798,9,COUNCIL BLUFFS RESIDENTIAL CORRECTIONAL FACILITY,IA,19,POTTAWATTAMIE,COUNCIL BLUFFS,STATE,71,77,2019/12/11
1802,54.2,FLORIDA STATE PRISON,FL,12,BRADFORD,RAIFORD,STATE,1240,1460,2019/12/12
1803,5.4,PITCHESS DETENTION CENTER-SOUTH,CA,06,LOS ANGELES,CASTAIC,COUNTY,1281,1536,2019/11/25
1805,0,LASSEN COUNTY ADULT DETENTION FACILITY,CA,06,LASSEN,SUSANVILLE,COUNTY,120,156,2019/11/25
1807,48.4,AVOYELLES WOMEN'S CORRECTIONAL CENTER,LA,22,AVOYELLES,COTTONPORT,COUNTY,176,204,2019/12/16
1809,7.2,CAMDEN COUNTY YOUTH CENTER,NJ,34,CAMDEN,BLACKWOOD,COUNTY,45,77,2020/02/04
1814,33.6,OKALOOSA COUNTY JAIL,FL,12,OKALOOSA,CRESTVIEW,COUNTY,730,594,2019/12/12
1815,33.8,OKALOOSA REGIONAL JUVENILE DETENTION CENTER,FL,12,OKALOOSA,CRESTVIEW,STATE,84,38,2019/12/12
1818,32.4,HINDS COUNTY DETENTION CENTER-JACKSON OFFICE,MS,28,HINDS,JACKSON,COUNTY,192,-999,2020/01/07
1819,0,UINTA COUNTY JAIL,WY,56,UINTA,EVANSTON,COUNTY,96,-999,2020/03/03
1820,4,ESSEX COUNTY YOUTH DETENTION CENTER,NJ,34,ESSEX,NEWARK,COUNTY,125,242,2020/02/04
1821,6.6,CUMBERLAND COUNTY JAIL,NJ,34,CUMBERLAND,BRIDGETON,COUNTY,445,550,2020/02/04
1822,0,DELTA COUNTY DETENTION FACILITY,CO,08,DELTA,DELTA,COUNTY,61,98,2019/12/20
1826,6.6,CUMBERLAND COUNTY JUVENILE DETENTION CENTER,NJ,34,CUMBERLAND,BRIDGETON,COUNTY,31,46,2020/02/04
1828,32.8,JASPER COUNTY JAIL / SHERIFF,MS,28,JASPER,BAY SPRINGS,COUNTY,37,-999,2020/01/07
1829,45.4,ALACHUA COUNTY JAIL,FL,12,ALACHUA,GAINESVILLE,COUNTY,781,1148,2019/12/12
1830,2,RUTHERFORD COUNTY DETENTION CENTER,NC,37,RUTHERFORD,RUTHERFORDTON,COUNTY,158,208,2020/02/13
1831,1,ROANOKE CITY JAIL,VA,51,ROANOKE (CITY),ROANOKE,LOCAL,530,-999,2020/02/24
1833,6.2,STATEN ISLAND RESIDENTIAL CENTER,NY,36,RICHMOND,STATEN ISLAND,LOCAL,24,25,2020/02/13
1834,0.8,LYCOMING COUNTY PRE-RELEASE CENTER,PA,42,LYCOMING,MONTOURSVILLE,COUNTY,137,137,2020/01/29
1836,39.6,ESCAMBIA COUNTY MAIN JAIL,FL,12,ESCAMBIA,PENSACOLA,COUNTY,899,-999,2019/12/12
1837,0,CHULA VISTA JAIL,CA,06,SAN DIEGO,CHULA VISTA,LOCAL,54,50,2019/11/25
1838,36.2,JONES COUNTY JUVENILE DETENTION CENTER,MS,28,JONES,ELLISVILLE,COUNTY,11,36,2020/01/07
1840,0,HUTTONSVILLE CORRECTIONAL CENTER,WV,54,RANDOLPH,HUTTONSVILLE,STATE,1131,1135,2020/03/03
1842,36,LINDSEY STATE JAIL,TX,48,JACK,JACKSBORO,STATE,916,1031,2020/02/25
1847,1.4,PENDLETON CORRECTIONAL FACILITY,IN,18,MADISON,PENDLETON,STATE,1800,1800,2019/12/11
1850,1,SHELBY COUNTY JAIL,IN,18,SHELBY,SHELBYVILLE,COUNTY,200,-999,2019/12/11
1851,3.6,BERGEN COUNTY JAIL,NJ,34,BERGEN,HACKENSACK,COUNTY,861,1150,2020/02/04
1853,20.6,LEE COUNTY-TUPELO JUVENILE DETENTION CENTER,MS,28,LEE,TUPELO,COUNTY,20,22,2020/01/07
1854,25.8,LINCOLN COUNTY JAIL,MS,28,LINCOLN,BROOKHAVEN,COUNTY,75,25,2020/01/07
1859,56,THE JOSEPH V. CONTE FACILITY,FL,12,BROWARD,POMPANO BEACH,COUNTY,1289,1328,2019/12/12
1860,3.6,LAKE COUNTY JAIL,IN,18,LAKE,CROWN POINT,COUNTY,525,1085,2019/12/11
1864,1.8,SWITZERLAND COUNTY JAIL,IN,18,SWITZERLAND,VEVAY,COUNTY,36,-999,2019/12/11
1867,0.6,OHIO COUNTY CORRECTIONAL CENTER,WV,54,OHIO,WHEELING,STATE,66,67,2020/03/03
1872,2,VERNON C BAIN CENTER [BARGE],NY,36,BRONX,BRONX,LOCAL,800,800,2020/02/13
1874,60,LOWELL ANNEX,FL,12,MARION,OCALA,STATE,1262,1500,2019/12/12
